respondent_id,aura_interest_label,art_experience_level,art_forms_interest,art_watercolour,art_acrylic,art_mandala,art_fluid_pour,art_sketching,art_digital_art,art_indian_classical,art_resin,art_pottery,art_calligraphy,exp_art_workshop,exp_gaming_zone,exp_escape_room,exp_cooking_class,exp_pottery_studio,exp_music_dance,exp_yoga_wellness,exp_vr_experience,prod_session_kit,prod_mandala_kit,prod_heritage_kit,prod_fluid_kit,prod_watercolour_set,prod_sketchbook,prod_resin_kit,prod_monthly_box,prod_gift_bundle,prod_app_sub,wknd_mall_shopping,wknd_gaming,wknd_fitness,wknd_movies_ott,wknd_art_craft,wknd_music,wknd_dining_out,wknd_travel,wknd_reading,wknd_socialising
AURA_0114,Interested,Regular_Hobbyist,Mandala|Pottery|Sketching,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0
AURA_0115,Interested,Advanced,Calligraphy|Digital_Art|Indian_Classical,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
AURA_0116,Interested,Regular_Hobbyist,Acrylic|Resin|Sketching,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0
AURA_0117,Maybe,Complete_Beginner,Fluid_Pour|Mandala,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1
AURA_0118,Interested,Curious_Beginner,Acrylic|Mandala,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
AURA_0119,Interested,Curious_Beginner,Indian_Classical|Mandala|Resin|Watercolour,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
AURA_0120,Interested,Casual_Hobbyist,Digital_Art|Fluid_Pour|Mandala|Pottery|Resin,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
AURA_0121,Interested,Curious_Beginner,Acrylic|Indian_Classical|Sketching,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
AURA_0122,Interested,Curious_Beginner,Fluid_Pour|Indian_Classical,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1
AURA_0123,Interested,Curious_Beginner,Indian_Classical|Mandala|Resin|Watercolour,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
AURA_0124,Interested,Regular_Hobbyist,Acrylic|Fluid_Pour|Pottery|Sketching|Watercolour,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1
AURA_0125,Interested,Curious_Beginner,Calligraphy|Indian_Classical|Mandala|Resin|Watercolour,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
AURA_0126,Interested,Complete_Beginner,Calligraphy|Indian_Classical|Mandala|Sketching|Watercolour,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
AURA_0127,Maybe,Casual_Hobbyist,Acrylic|Indian_Classical|Pottery,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
AURA_0128,Interested,Curious_Beginner,Indian_Classical|Mandala,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
AURA_0129,Interested,Casual_Hobbyist,Digital_Art|Fluid_Pour|Indian_Classical|Mandala,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0
AURA_0130,Maybe,Complete_Beginner,Acrylic|Indian_Classical,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1
AURA_0131,Interested,Advanced,Digital_Art|Mandala|Sketching|Watercolour,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
AURA_0132,Not_Interested,Complete_Beginner,Acrylic|Digital_Art|Mandala|Watercolour,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
AURA_0133,Interested,Curious_Beginner,Resin,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1
AURA_0134,Interested,Curious_Beginner,Fluid_Pour|Indian_Classical|Mandala|Watercolour,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1
AURA_0135,Not_Interested,Regular_Hobbyist,Acrylic|Digital_Art|Indian_Classical|Resin|Sketching,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
AURA_0136,Interested,Casual_Hobbyist,Calligraphy|Fluid_Pour|Resin|Sketching|Watercolour,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
AURA_0137,Not_Interested,Complete_Beginner,Mandala,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0
AURA_0138,Interested,Casual_Hobbyist,Fluid_Pour|Pottery|Resin|Sketching|Watercolour,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1
AURA_0139,Interested,Casual_Hobbyist,Indian_Classical,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
AURA_0140,Interested,Regular_Hobbyist,Acrylic|Sketching,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0
AURA_0141,Maybe,Casual_Hobbyist,Resin|Sketching,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1
AURA_0142,Interested,Casual_Hobbyist,Acrylic|Mandala|Sketching,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
AURA_0143,Interested,Casual_Hobbyist,Indian_Classical|Mandala|Resin,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
AURA_0144,Interested,Curious_Beginner,Indian_Classical|Sketching|Watercolour,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
AURA_0145,Interested,Advanced,Fluid_Pour|Indian_Classical|Mandala|Watercolour,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
AURA_0146,Interested,Advanced,Fluid_Pour,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
AURA_0147,Interested,Casual_Hobbyist,Mandala|Resin|Watercolour,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
AURA_0148,Interested,Regular_Hobbyist,Calligraphy|Digital_Art|Pottery|Watercolour,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
AURA_0149,Interested,Curious_Beginner,Indian_Classical|Mandala|Sketching,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
AURA_0150,Interested,Advanced,Fluid_Pour|Sketching|Watercolour,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
AURA_0151,Interested,Curious_Beginner,Digital_Art|Fluid_Pour|Indian_Classical|Mandala|Watercolour,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
AURA_0152,Interested,Regular_Hobbyist,Acrylic|Watercolour,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0
AURA_0153,Interested,Casual_Hobbyist,Mandala,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1
AURA_0154,Interested,Casual_Hobbyist,Digital_Art|Fluid_Pour|Indian_Classical|Mandala|Sketching,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0
AURA_0155,Interested,Regular_Hobbyist,Acrylic|Fluid_Pour|Pottery,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
AURA_0156,Interested,Regular_Hobbyist,Indian_Classical,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
AURA_0157,Interested,Curious_Beginner,Fluid_Pour,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
AURA_0158,Maybe,Complete_Beginner,Acrylic|Digital_Art|Mandala|Sketching,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0
AURA_0159,Interested,Curious_Beginner,Acrylic|Fluid_Pour|Mandala|Resin,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0
AURA_0160,Interested,Casual_Hobbyist,Acrylic|Fluid_Pour|Mandala|Watercolour,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AURA_0161,Interested,Curious_Beginner,Acrylic|Digital_Art|Mandala|Resin|Watercolour,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
AURA_0162,Maybe,Complete_Beginner,Acrylic|Mandala,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
AURA_0163,Interested,Curious_Beginner,Indian_Classical,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
AURA_0164,Interested,Complete_Beginner,Watercolour,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
AURA_0165,Interested,Curious_Beginner,Acrylic|Indian_Classical|Mandala|Sketching|Watercolour,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
AURA_0166,Interested,Regular_Hobbyist,Mandala|Sketching,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
AURA_0167,Interested,Casual_Hobbyist,Fluid_Pour|Mandala|Sketching|Watercolour,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1
AURA_0168,Interested,Curious_Beginner,Fluid_Pour|Mandala|Watercolour,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
AURA_0169,Not_Interested,Complete_Beginner,Acrylic|Digital_Art|Indian_Classical|Watercolour,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1
AURA_0170,Interested,Regular_Hobbyist,Calligraphy|Resin|Sketching,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0
AURA_0171,Interested,Regular_Hobbyist,Acrylic|Calligraphy|Digital_Art|Indian_Classical|Watercolour,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
AURA_0172,Interested,Casual_Hobbyist,Acrylic|Fluid_Pour|Indian_Classical|Sketching,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
AURA_0173,Interested,Regular_Hobbyist,Digital_Art|Fluid_Pour|Indian_Classical|Sketching|Watercolour,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
AURA_0174,Interested,Curious_Beginner,Sketching,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
AURA_0175,Interested,Complete_Beginner,Acrylic|Fluid_Pour|Indian_Classical|Pottery|Watercolour,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
AURA_0176,Not_Interested,Complete_Beginner,Digital_Art|Indian_Classical|Sketching,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
AURA_0177,Not_Interested,Complete_Beginner,Mandala,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
AURA_0178,Interested,Casual_Hobbyist,Fluid_Pour|Indian_Classical|Watercolour,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1
AURA_0179,Not_Interested,Curious_Beginner,Digital_Art|Mandala,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
AURA_0180,Interested,Casual_Hobbyist,Acrylic|Digital_Art|Indian_Classical|Mandala|Resin,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
AURA_0181,Interested,Casual_Hobbyist,Acrylic|Digital_Art|Mandala|Sketching|Watercolour,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
AURA_0182,Interested,Curious_Beginner,Digital_Art|Fluid_Pour|Indian_Classical|Watercolour,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
AURA_0183,Not_Interested,Complete_Beginner,Indian_Classical|Resin,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
AURA_0184,Not_Interested,Complete_Beginner,Fluid_Pour,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
AURA_0185,Interested,Regular_Hobbyist,Fluid_Pour|Resin|Watercolour,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1
AURA_0186,Interested,Regular_Hobbyist,Mandala|Resin|Watercolour,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
AURA_0187,Interested,Advanced,Acrylic|Calligraphy|Indian_Classical|Pottery|Watercolour,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1
AURA_0188,Not_Interested,Complete_Beginner,Fluid_Pour,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1
AURA_0189,Interested,Curious_Beginner,Indian_Classical,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
AURA_0190,Interested,Advanced,Digital_Art,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1
AURA_0191,Interested,Curious_Beginner,Fluid_Pour|Mandala|Pottery|Resin|Sketching,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
AURA_0192,Maybe,Complete_Beginner,Digital_Art,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
AURA_0193,Interested,Casual_Hobbyist,Indian_Classical,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
AURA_0194,Not_Interested,Curious_Beginner,Fluid_Pour|Indian_Classical,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1
AURA_0195,Interested,Advanced,Calligraphy|Mandala|Resin|Sketching|Watercolour,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0
AURA_0196,Interested,Casual_Hobbyist,Digital_Art,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0
AURA_0197,Interested,Advanced,Acrylic|Calligraphy|Pottery|Resin,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
AURA_0198,Maybe,Regular_Hobbyist,Calligraphy|Indian_Classical|Pottery|Sketching,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
AURA_0199,Interested,Casual_Hobbyist,Indian_Classical|Sketching,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0
AURA_0200,Interested,Regular_Hobbyist,Mandala|Watercolour,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
AURA_0201,Interested,Casual_Hobbyist,Digital_Art|Indian_Classical|Mandala|Sketching|Watercolour,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1
AURA_0202,Maybe,Complete_Beginner,Acrylic|Indian_Classical|Mandala|Resin|Sketching,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
AURA_0203,Interested,Regular_Hobbyist,Fluid_Pour|Mandala|Sketching,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1
AURA_0204,Maybe,Complete_Beginner,Mandala,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0
AURA_0205,Maybe,Curious_Beginner,Digital_Art|Indian_Classical|Sketching,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
AURA_0206,Interested,Curious_Beginner,Indian_Classical|Mandala|Watercolour,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
AURA_0207,Maybe,Complete_Beginner,Acrylic|Digital_Art,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
AURA_0208,Not_Interested,Complete_Beginner,Fluid_Pour|Indian_Classical|Mandala|Pottery|Watercolour,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
AURA_0209,Not_Interested,Complete_Beginner,Acrylic|Digital_Art|Fluid_Pour|Resin,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0
AURA_0210,Interested,Regular_Hobbyist,Pottery|Resin|Sketching|Watercolour,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
AURA_0211,Interested,Casual_Hobbyist,Acrylic|Fluid_Pour|Mandala|Resin|Watercolour,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
AURA_0212,Interested,Regular_Hobbyist,Calligraphy|Watercolour,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
AURA_0213,Maybe,Curious_Beginner,Calligraphy|Fluid_Pour|Indian_Classical|Watercolour,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1
AURA_0214,Interested,Curious_Beginner,Indian_Classical|Resin|Sketching,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
AURA_0215,Maybe,Curious_Beginner,Fluid_Pour|Indian_Classical|Mandala|Resin|Watercolour,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
AURA_0216,Interested,Curious_Beginner,Acrylic,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
AURA_0217,Interested,Curious_Beginner,Calligraphy|Indian_Classical|Mandala,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0
AURA_0218,Interested,Regular_Hobbyist,Calligraphy|Mandala|Sketching,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
AURA_0219,Interested,Casual_Hobbyist,Acrylic|Calligraphy|Fluid_Pour|Indian_Classical|Mandala,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
AURA_0220,Interested,Complete_Beginner,Sketching,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
AURA_0221,Maybe,Advanced,Acrylic|Indian_Classical|Sketching,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0
AURA_0222,Interested,Casual_Hobbyist,Fluid_Pour|Indian_Classical|Mandala,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
AURA_0223,Interested,Casual_Hobbyist,Watercolour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
AURA_0224,Not_Interested,Complete_Beginner,Indian_Classical|Watercolour,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0
AURA_0225,Interested,Regular_Hobbyist,Digital_Art|Fluid_Pour|Sketching|Watercolour,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
AURA_0226,Interested,Curious_Beginner,Acrylic|Watercolour,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
AURA_0227,Not_Interested,Curious_Beginner,Fluid_Pour,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1
AURA_0228,Maybe,Casual_Hobbyist,Mandala|Sketching,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
AURA_0229,Maybe,Curious_Beginner,Pottery|Resin,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
AURA_0230,Interested,Regular_Hobbyist,Acrylic,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
