respondent_id,age_group,gender,city,city_tier,occupation,income_bracket,income_numeric_approx,preferred_language,monthly_leisure_spend,subscription_count,online_exp_purchase_freq,social_platforms,weekend_activities,decision_autonomy,art_experience_level,creative_self_identity,creativity_mindset,social_orientation,reward_preference,social_sharing_propensity,participation_barrier,creative_motivation,art_forms_interest,experiences_tried,product_interest,preferred_visit_time,instagram_influence_score,companion_type,gifting_frequency,travel_tolerance,preferred_pod_location,session_wtp,session_wtp_numeric,monthly_art_spend,discount_preference,price_sensitivity_score,tech_comfort_score,acquisition_source,competitive_substitute,visit_frequency_intent,recommend_likelihood,aura_interest_label,art_watercolour,art_acrylic,art_mandala,art_fluid_pour,art_sketching,art_digital_art,art_indian_classical,art_resin,art_pottery,art_calligraphy,exp_art_workshop,exp_gaming_zone,exp_escape_room,exp_cooking_class,exp_pottery_studio,exp_music_dance,exp_yoga_wellness,exp_vr_experience,prod_session_kit,prod_mandala_kit,prod_heritage_kit,prod_fluid_kit,prod_watercolour_set,prod_sketchbook,prod_resin_kit,prod_monthly_box,prod_gift_bundle,prod_app_sub,wknd_mall_shopping,wknd_gaming,wknd_fitness,wknd_movies_ott,wknd_art_craft,wknd_music,wknd_dining_out,wknd_travel,wknd_reading,wknd_socialising
AURA_0036,35_44,Male,Other_T3,Tier3,Salaried_IT,25k_50k,37500,English,3600,3_5,2_3_month,YouTube,Art_Craft|Socialising,Mention_After,Advanced,Somewhat_Creative,Growth,Introvert,Both,Keep_Private,Too_Expensive,Content_Creation,Acrylic|Fluid_Pour|Watercolour,Cooking_Class|Music_Dance|Pottery_Studio,Fluid_Kit|Gift_Bundle|Mandala_Kit|Resin_Kit|Watercolour_Set,Lunch,2,Partner,Occasionally,Walking_5min,Office_Campus,200_400,499,1250,Festival_Offer,4,5,Instagram,Mall_Walk,Occasionally,7,Interested,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
AURA_0037,18_24,Male,Other_T3,Tier3,Salaried_IT,50k_1L,75000,Marathi,3700,3_5,Occasionally,Instagram|Pinterest|YouTube,Art_Craft|Dining_Out|Gaming,Fully_Independent,Curious_Beginner,Want_To_Be,Unsure,Ambivert,Delayed,Definitely_Post,Too_Expensive,Social_Fun,Mandala|Watercolour,Cooking_Class|Escape_Room|None|Yoga_Wellness,Monthly_Box|Watercolour_Set,Evening|Morning,5,Family_Kids,Rarely,30min,Office_Campus,400_700,797,0,Monthly_Pass,3,5,Google_Search,Home_OTT,Once_month,7,Interested,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
AURA_0038,18_24,Male,Kolkata,Tier1,Self_Employed,Above_2L,300000,Bengali,20000,6_plus,2_3_month,LinkedIn|Reels_Shorts,Gaming|Movies_OTT|Socialising|Travel,Fully_Independent,Curious_Beginner,Somewhat_Creative,Unsure,Extrovert,Delayed,Probably_Post,No_Barrier,Stress_Relief,Acrylic|Fluid_Pour|Mandala|Pottery,Art_Workshop,Fluid_Kit|Gift_Bundle|Heritage_Kit|Session_Kit|Watercolour_Set,Evening,4,Family_Kids,Never,60min,Cafe_CoWork,Above_1200,1690,4000,Group_Discount,2,3,,Mall_Walk,Once_month,6,Interested,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
AURA_0039,35_44,Male,Chennai,Tier1,Salaried_IT,50k_1L,75000,English,4900,6_plus,Weekly,LinkedIn|Pinterest|YouTube,Fitness|Gaming|Music|Socialising,Mention_After,Curious_Beginner,Not_Creative,Growth,Ambivert,Instant,Keep_Private,Not_Interested,Pure_Curiosity,Calligraphy|Fluid_Pour|Indian_Classical|Pottery|Watercolour,Art_Workshop|Pottery_Studio,Fluid_Kit|Heritage_Kit|Mandala_Kit|Monthly_Box|Watercolour_Set,Evening|Weekend_Only,2,Friends,Rarely,30min,Mall,400_700,558,0,Monthly_Pass,3,3,Instagram,Home_OTT,Unlikely,2,Not_Interested,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
AURA_0040,25_34,Male,Hyderabad,Tier1,Creative_Pro,Above_2L,300000,Telugu,17700,3_5,Once_month,Instagram,Movies_OTT|Travel,Fully_Independent,Casual_Hobbyist,Not_Creative,Unsure,Extrovert,Instant,Definitely_Post,Not_Interested,Skill_Building,Pottery|Watercolour,Art_Workshop|Cooking_Class|Escape_Room|Yoga_Wellness,App_Sub|Resin_Kit,Morning,4,Solo,Frequently,,Mall,Above_1200,1765,5500,Bundle_Pack,1,4,Word_of_Mouth,Multiplex,Unlikely,2,Not_Interested,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
AURA_0041,18_24,Female,Jaipur,Tier2,Salaried_IT,Above_2L,300000,Bilingual,15100,1_2,2_3_month,Instagram|Reels_Shorts|YouTube,Art_Craft|Dining_Out|Gaming|Socialising,Fully_Independent,Complete_Beginner,Want_To_Be,Fixed,Extrovert,Both,Definitely_Post,No_Guidance,Social_Fun,Watercolour,Cooking_Class|Escape_Room|VR_Experience,App_Sub|Fluid_Kit|Gift_Bundle|Resin_Kit|Session_Kit,Weekend_Only,4,Solo,Occasionally,Walking_5min,Standalone_Studio,700_1200,1130,3500,Group_Discount,1,4,Corporate_HR,Mall_Walk,Once_Try,5,Maybe,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1
AURA_0042,25_34,Female,Mumbai,Tier1,Salaried_IT,50k_1L,75000,Marathi,5300,3_5,Once_month,Instagram|Pinterest|YouTube,Gaming|Movies_OTT|Socialising,Fully_Independent,Casual_Hobbyist,Somewhat_Creative,Unsure,Introvert,Both,Probably_Post,Too_Expensive,Stress_Relief,Digital_Art|Fluid_Pour|Indian_Classical|Resin,Cooking_Class|Gaming_Zone|Yoga_Wellness,Fluid_Kit|Watercolour_Set,Flexible|Lunch,4,Friends,Frequently,30min,Mall,700_1200,965,0,Monthly_Pass,3,4,WhatsApp,Multiplex,Once_month,8,Interested,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
AURA_0043,Under_18,Male,Delhi_NCR,Tier1,Student,Below_25k,15000,Hindi,600,0,Occasionally,YouTube,Dining_Out|Mall_Shopping|Socialising|Travel,Mention_After,Regular_Hobbyist,Want_To_Be,Unsure,Ambivert,Instant,Keep_Private,No_Guidance,Skill_Building,Fluid_Pour|Mandala|Resin|Watercolour,Art_Workshop|Escape_Room|Gaming_Zone,App_Sub|Fluid_Kit,Evening|Weekend_Only,3,Colleagues,Occasionally,30min,Mall,400_700,3318,250,Festival_Offer,4,5,Mall_Display,Home_OTT,Once_month,4,Interested,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1
AURA_0044,45_54,Male,Chennai,Tier1,Salaried_NonIT,1L_2L,150000,English,5500,0,Once_month,LinkedIn|None|YouTube,Dining_Out|Mall_Shopping,Mention_After,Casual_Hobbyist,Somewhat_Creative,Unsure,Ambivert,Instant,Close_Circle,No_Time,Social_Fun,Acrylic,Music_Dance|VR_Experience,App_Sub|Gift_Bundle|Heritage_Kit|Session_Kit|Watercolour_Set,Flexible|Weekend_Only,2,Colleagues,,Walking_5min,Airport_Hotel,200_400,360,0,First_Free,2,2,Word_of_Mouth,Cafe_Chill,Weekly,5,Interested,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
AURA_0045,18_24,Female,Delhi_NCR,Tier1,Salaried_IT,1L_2L,150000,,14800,3_5,Rarely,Instagram|None,Dining_Out|Fitness|Travel,Mention_After,Regular_Hobbyist,Somewhat_Creative,Growth,Ambivert,Instant,Definitely_Post,No_Barrier,Skill_Building,Calligraphy|Fluid_Pour|Indian_Classical,Art_Workshop|Cooking_Class|Gaming_Zone,Fluid_Kit|Resin_Kit,Flexible|Morning|Weekend_Only,5,Solo,Occasionally,60min,Mall,400_700,904,,Group_Discount,2,4,Instagram,Home_OTT,Occasionally,9,Interested,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
AURA_0046,25_34,Female,Delhi_NCR,Tier1,Self_Employed,25k_50k,37500,English,3000,6_plus,Once_month,Instagram|LinkedIn|YouTube,Gaming|Mall_Shopping|Movies_OTT|Socialising|Travel,Peer_Influenced,Advanced,Somewhat_Creative,Fixed,Ambivert,Both,Probably_Post,Social_Anxiety,Social_Fun,Acrylic|Fluid_Pour|Indian_Classical|Mandala|Sketching,Escape_Room|Music_Dance|Yoga_Wellness,Heritage_Kit|Resin_Kit|Session_Kit|Sketchbook|Watercolour_Set,Lunch|Morning|Weekend_Only,4,Solo,Occasionally,15min,Office_Campus,700_1200,1247,1250,Group_Discount,4,4,Mall_Display,Home_OTT,2_3_month,7,Interested,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1
AURA_0047,18_24,Male,Mumbai,Tier1,Student,25k_50k,37500,Marathi,2300,6_plus,Once_month,Instagram|YouTube,Fitness|Gaming|Mall_Shopping,Peer_Influenced,Curious_Beginner,Want_To_Be,Growth,Ambivert,Delayed,Probably_Post,Too_Expensive,Stress_Relief,Watercolour,Gaming_Zone|Music_Dance|Yoga_Wellness,App_Sub|Fluid_Kit|Sketchbook,Afternoon|Flexible|Morning,4,Friends,Occasionally,30min,Cafe_CoWork,Below_200,337,0,First_Free,5,4,Word_of_Mouth,Mall_Walk,2_3_month,7,Interested,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
AURA_0048,25_34,Female,Hyderabad,Tier1,Salaried_NonIT,Below_25k,15000,Telugu,1800,1_2,Occasionally,Instagram|Pinterest|Reels_Shorts,Dining_Out|Gaming|Travel,Fully_Independent,Regular_Hobbyist,Somewhat_Creative,Growth,Extrovert,Both,Close_Circle,No_Guidance,Skill_Building,Acrylic|Fluid_Pour|Mandala,VR_Experience|Yoga_Wellness,Mandala_Kit,Evening|Weekend_Only,3,Friends,Never,30min,Standalone_Studio,Below_200,244,500,Bundle_Pack,5,3,Other,Home_OTT,Once_month,7,Interested,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
AURA_0049,25_34,Female,Jaipur,Tier2,Business_Owner,Above_2L,300000,Telugu,16200,3_5,Occasionally,LinkedIn|Pinterest|YouTube,Dining_Out|Fitness|Mall_Shopping,Fully_Independent,Complete_Beginner,Not_Creative,Fixed,Extrovert,Delayed,Probably_Post,No_Guidance,Content_Creation,Indian_Classical|Mandala|Sketching|Watercolour,Cooking_Class|Escape_Room|Music_Dance|Pottery_Studio,App_Sub|Fluid_Kit|Gift_Bundle|Monthly_Box|Session_Kit,Afternoon|Weekend_Only,4,Friends,Rarely,30min,Office_Campus,Above_1200,1438,0,Group_Discount,1,3,Mall_Display,Home_OTT,Unlikely,3,Not_Interested,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0
AURA_0050,18_24,Male,Mumbai,Tier1,Creative_Pro,25k_50k,37500,Bilingual,3800,0,Rarely,Instagram|YouTube,Dining_Out|Socialising,Consult_Partner,Regular_Hobbyist,Somewhat_Creative,Growth,Introvert,Both,Probably_Post,No_Guidance,Pure_Curiosity,Acrylic|Fluid_Pour|Watercolour,Gaming_Zone|Music_Dance|Pottery_Studio|VR_Experience,Watercolour_Set,Evening|Morning|Weekend_Only,4,Colleagues,Occasionally,60min,Standalone_Studio,200_400,319,750,,4,4,Instagram,Multiplex,2_3_month,7,Interested,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
AURA_0051,55_plus,Male,Kochi,Tier2,Creative_Pro,Below_25k,15000,Kannada,1000,0,Occasionally,None,,Fully_Independent,Regular_Hobbyist,Somewhat_Creative,Unsure,Introvert,Instant,Keep_Private,Too_Expensive,Skill_Building,Fluid_Pour|Indian_Classical|Resin|Sketching,Pottery_Studio,Fluid_Kit|Resin_Kit,Evening|Flexible|Morning,1,Partner,Never,60min,Standalone_Studio,200_400,358,500,Bundle_Pack,5,3,,Cafe_Chill,Once_Try,8,Interested,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1
AURA_0052,35_44,Male,Pune,Tier1,Homemaker,Below_25k,15000,,600,0,Rarely,LinkedIn,Dining_Out|Gaming|Movies_OTT|Reading,Mention_After,Curious_Beginner,Somewhat_Creative,Unsure,Introvert,Delayed,Close_Circle,Too_Expensive,Content_Creation,Fluid_Pour|Indian_Classical|Resin,None|VR_Experience|Yoga_Wellness,App_Sub|Mandala_Kit,Afternoon|Morning,3,Partner,Rarely,15min,Mall,Below_200,80,500,,4,2,Mall_Display,Home_OTT,Occasionally,5,Maybe,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
AURA_0053,45_54,Male,Ahmedabad,Tier1,Business_Owner,Above_2L,300000,Marathi,30000,6_plus,Weekly,None,Fitness|Gaming|Socialising,Peer_Influenced,Curious_Beginner,Want_To_Be,Unsure,Introvert,Delayed,Probably_Post,No_Guidance,Pure_Curiosity,Fluid_Pour|Indian_Classical|Resin|Watercolour,Art_Workshop|Cooking_Class|Gaming_Zone,Gift_Bundle|Monthly_Box|Session_Kit,Lunch,2,Colleagues,Occasionally,15min,Airport_Hotel,700_1200,879,0,Bundle_Pack,2,3,,Cafe_Chill,2_3_month,9,Interested,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1
AURA_0054,45_54,Female,Hyderabad,Tier1,Self_Employed,1L_2L,150000,English,13400,1_2,Rarely,Instagram,Art_Craft|Dining_Out|Gaming|Music|Socialising,Mention_After,Curious_Beginner,Somewhat_Creative,Growth,Ambivert,Both,Definitely_Post,No_Barrier,,Fluid_Pour|Indian_Classical|Resin|Watercolour,Yoga_Wellness,Fluid_Kit|Gift_Bundle|Heritage_Kit|Mandala_Kit|Session_Kit,Weekend_Only,3,Family_Kids,Occasionally,15min,College_Campus,Above_1200,1359,0,No_Discount,2,4,Other,Gaming,Unlikely,6,Interested,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1
AURA_0055,25_34,Female,Kolkata,Tier1,Creative_Pro,1L_2L,150000,Hindi,8600,6_plus,2_3_month,LinkedIn|Pinterest|YouTube,Dining_Out|Movies_OTT|Music|Socialising|Travel,Fully_Independent,Advanced,Am_Creative,Fixed,Ambivert,Instant,Close_Circle,No_Time,Stress_Relief,Digital_Art|Mandala|Resin|Watercolour,None|Pottery_Studio|VR_Experience,App_Sub|Gift_Bundle|Heritage_Kit|Watercolour_Set,Afternoon|Lunch,4,Family_Kids,Occasionally,30min,Standalone_Studio,400_700,710,0,First_Free,3,4,,Multiplex,Weekly,8,Interested,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1
AURA_0056,45_54,Female,Bengaluru,Tier1,Business_Owner,1L_2L,150000,English,12000,3_5,Once_month,YouTube,Dining_Out|Gaming|Mall_Shopping|Movies_OTT|Socialising,Mention_After,Regular_Hobbyist,Am_Creative,Fixed,Extrovert,Delayed,Close_Circle,Not_Interested,Pure_Curiosity,Acrylic|Digital_Art|Fluid_Pour|Mandala|Watercolour,Escape_Room|None|VR_Experience|Yoga_Wellness,App_Sub|Heritage_Kit|Session_Kit|Sketchbook|Watercolour_Set,Afternoon|Evening|Weekend_Only,2,Partner,Occasionally,Walking_5min,Mall,200_400,270,3000,Group_Discount,3,3,WhatsApp,Gaming,Occasionally,9,Maybe,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1
AURA_0057,18_24,Male,Ahmedabad,Tier1,Student,Below_25k,15000,,800,0,Once_month,Reels_Shorts|YouTube,Art_Craft|Fitness|Movies_OTT|Socialising|Travel,Fully_Independent,Casual_Hobbyist,Somewhat_Creative,Growth,Introvert,Both,Probably_Post,Too_Expensive,Pure_Curiosity,Calligraphy,Art_Workshop|Gaming_Zone|Music_Dance|VR_Experience,Gift_Bundle|Resin_Kit|Session_Kit|Watercolour_Set,Afternoon|Evening|Flexible,5,Friends,Occasionally,60min,College_Campus,200_400,394,,Monthly_Pass,5,4,Word_of_Mouth,Another_Workshop,Once_month,8,Interested,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1
AURA_0058,18_24,Male,Bengaluru,Tier1,Student,Below_25k,15000,Hindi,1300,0,Occasionally,Instagram|None|Pinterest,Gaming|Music|Socialising,Consult_Partner,Casual_Hobbyist,Want_To_Be,Growth,Introvert,Both,Probably_Post,No_Time,Skill_Building,Mandala|Resin|Sketching,Cooking_Class|None|VR_Experience,Resin_Kit|Session_Kit|Watercolour_Set,Afternoon|Flexible|Weekend_Only,5,Friends,Rarely,15min,Standalone_Studio,200_400,474,0,Bundle_Pack,5,5,Instagram,Cafe_Chill,Once_Try,7,Interested,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
AURA_0059,Under_18,Female,Lucknow,Tier2,Business_Owner,25k_50k,37500,English,900,3_5,Once_month,Instagram|LinkedIn|YouTube,Dining_Out|Fitness|Movies_OTT,Fully_Independent,Complete_Beginner,Want_To_Be,Growth,Extrovert,Both,Close_Circle,No_Guidance,Stress_Relief,Mandala|Sketching,Cooking_Class|Escape_Room|Music_Dance|Yoga_Wellness,Fluid_Kit|Gift_Bundle|Resin_Kit|Session_Kit,Afternoon,4,Friends,Rarely,No_Limit,Cafe_CoWork,200_400,181,0,Group_Discount,5,4,Other,Mall_Walk,Once_month,6,Interested,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
AURA_0060,18_24,Female,Other_T3,Tier3,Self_Employed,50k_1L,75000,English,3000,3_5,Rarely,Instagram|Reels_Shorts,Art_Craft|Dining_Out|Socialising|Travel,Consult_Partner,Casual_Hobbyist,Somewhat_Creative,Unsure,Ambivert,Delayed,Probably_Post,No_Guidance,Pure_Curiosity,Digital_Art|Indian_Classical|Resin|Watercolour,None,Monthly_Box|Resin_Kit,Afternoon|Evening|Weekend_Only,4,Family_Kids,Never,60min,Office_Campus,700_1200,1221,2000,Monthly_Pass,4,4,,Cafe_Chill,Once_Try,7,Interested,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1
AURA_0061,25_34,Male,Mumbai,Tier1,Salaried_NonIT,50k_1L,75000,Hindi,6700,3_5,Rarely,None,Art_Craft|Fitness|Mall_Shopping|Movies_OTT|Reading,Mention_After,Curious_Beginner,Somewhat_Creative,Unsure,Ambivert,Both,Keep_Private,Social_Anxiety,Content_Creation,Indian_Classical|Mandala,Art_Workshop|Gaming_Zone|Music_Dance|Yoga_Wellness,App_Sub,Afternoon|Evening,3,Friends,Occasionally,No_Limit,College_Campus,200_400,456,0,No_Discount,3,3,Google_Search,,Weekly,7,Interested,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0
AURA_0062,18_24,Male,Mumbai,Tier1,Student,Below_25k,15000,Marathi,800,0,Rarely,Instagram,Fitness|Mall_Shopping|Movies_OTT|Socialising,Fully_Independent,Curious_Beginner,Not_Creative,Unsure,Ambivert,Both,Definitely_Post,No_Guidance,Stress_Relief,Acrylic,Escape_Room|Gaming_Zone|Music_Dance|None,Monthly_Box,Afternoon|Evening|Weekend_Only,5,Depends,Rarely,Walking_5min,Office_Campus,200_400,424,250,Bundle_Pack,3,4,Mall_Display,Mall_Walk,Unlikely,0,Not_Interested,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1
AURA_0063,35_44,Female,Kolkata,Tier1,Self_Employed,Above_2L,300000,Hindi,19600,3_5,2_3_month,LinkedIn|None|Pinterest,Art_Craft|Gaming|Movies_OTT|Music|Reading,Fully_Independent,Complete_Beginner,Not_Creative,Fixed,Introvert,Both,Probably_Post,Not_Interested,Content_Creation,Calligraphy|Fluid_Pour|Pottery|Sketching,Cooking_Class,Mandala_Kit|Monthly_Box|Resin_Kit|Session_Kit,Afternoon|Flexible|Lunch,3,Friends,Occasionally,15min,Standalone_Studio,400_700,641,7250,Group_Discount,2,3,Google_Search,Multiplex,Unlikely,1,Not_Interested,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0
AURA_0064,25_34,Male,Mumbai,Tier1,Salaried_NonIT,25k_50k,37500,Marathi,1300,1_2,Rarely,Instagram|LinkedIn|YouTube,Fitness|Reading,Fully_Independent,Casual_Hobbyist,Am_Creative,Growth,Extrovert,Both,Definitely_Post,No_Barrier,Social_Fun,Digital_Art|Indian_Classical|Mandala|Watercolour,Pottery_Studio,Session_Kit,Evening|Lunch|Weekend_Only,4,Solo,Never,No_Limit,Mall,Below_200,300,0,Group_Discount,4,3,,Mall_Walk,Occasionally,9,Interested,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
AURA_0065,18_24,Male,Jaipur,Tier2,Student,1L_2L,150000,Hindi,18800,6_plus,2_3_month,YouTube,Dining_Out|Gaming|Mall_Shopping|Music,Mention_After,Casual_Hobbyist,Not_Creative,Unsure,Ambivert,Instant,Keep_Private,Not_Interested,Skill_Building,Acrylic|Digital_Art|Fluid_Pour|Mandala|Pottery,Gaming_Zone|Yoga_Wellness,Sketchbook,Afternoon|Evening|Weekend_Only,3,Solo,Occasionally,No_Limit,College_Campus,700_1200,982,3500,Monthly_Pass,2,4,Instagram,Another_Workshop,Occasionally,3,Not_Interested,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0
AURA_0066,25_34,Female,Bengaluru,Tier1,Business_Owner,Below_25k,15000,Hindi,1400,1_2,Rarely,Instagram|Pinterest|Reels_Shorts,Gaming|Reading,Consult_Partner,Curious_Beginner,Somewhat_Creative,Growth,Introvert,Delayed,Close_Circle,No_Time,Social_Fun,Fluid_Pour,Cooking_Class|Gaming_Zone|Pottery_Studio,Fluid_Kit|Session_Kit|Sketchbook,Lunch,3,Depends,Frequently,15min,Mall,700_1200,866,,Monthly_Pass,4,4,WhatsApp,Home_OTT,Once_month,7,Interested,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AURA_0067,18_24,Male,Bengaluru,Tier1,Student,25k_50k,37500,Hindi,2100,3_5,2_3_month,YouTube,Dining_Out|Fitness|Gaming|Mall_Shopping|Music,Fully_Independent,Curious_Beginner,Want_To_Be,Fixed,Introvert,Delayed,Definitely_Post,No_Guidance,Social_Fun,Acrylic|Fluid_Pour|Indian_Classical|Mandala,Cooking_Class|Escape_Room|Gaming_Zone|Music_Dance,Heritage_Kit|Mandala_Kit|Session_Kit,Evening,5,Friends,Occasionally,30min,Cafe_CoWork,400_700,2614,0,Festival_Offer,4,4,Word_of_Mouth,Home_OTT,2_3_month,5,Interested,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0
AURA_0068,35_44,Male,Other_T3,Tier3,Salaried_NonIT,25k_50k,37500,Telugu,1900,1_2,Occasionally,LinkedIn|None|Reels_Shorts,Art_Craft|Fitness|Gaming,Fully_Independent,Casual_Hobbyist,Want_To_Be,Growth,Extrovert,Both,Close_Circle,No_Time,Social_Fun,Acrylic,Pottery_Studio,Monthly_Box|Resin_Kit|Sketchbook|Watercolour_Set,Afternoon|Evening,2,Solo,Occasionally,15min,Mall,200_400,296,0,Group_Discount,4,3,Word_of_Mouth,Cafe_Chill,Occasionally,9,Maybe,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
AURA_0069,18_24,Male,Pune,Tier1,Student,25k_50k,37500,Hindi,3400,3_5,Rarely,LinkedIn,Gaming|Reading|Travel,Mention_After,Regular_Hobbyist,Am_Creative,Unsure,Ambivert,Delayed,Probably_Post,No_Barrier,Social_Fun,Digital_Art|Fluid_Pour|Resin|Sketching|Watercolour,Art_Workshop|Gaming_Zone|VR_Experience|Yoga_Wellness,Heritage_Kit|Resin_Kit,Afternoon|Weekend_Only,5,Solo,Never,60min,College_Campus,200_400,661,1500,Festival_Offer,3,5,WhatsApp,Multiplex,2_3_month,7,Interested,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
AURA_0070,55_plus,Male,Ahmedabad,Tier1,Self_Employed,50k_1L,75000,Marathi,9900,1_2,Rarely,Instagram|LinkedIn|None,Dining_Out|Mall_Shopping|Music,Fully_Independent,Curious_Beginner,Somewhat_Creative,Growth,Extrovert,Instant,Definitely_Post,No_Time,,Indian_Classical|Mandala|Pottery|Sketching|Watercolour,Cooking_Class|Escape_Room|Gaming_Zone|VR_Experience,Heritage_Kit|Monthly_Box|Session_Kit|Sketchbook,Evening,2,Solo,Rarely,15min,Mall,700_1200,1179,0,No_Discount,3,3,Other,Home_OTT,Weekly,7,Interested,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
