respondent_id,age_group,gender,city,city_tier,occupation,income_bracket,income_numeric_approx,preferred_language,monthly_leisure_spend,subscription_count,online_exp_purchase_freq,social_platforms,weekend_activities,decision_autonomy,art_experience_level,creative_self_identity,creativity_mindset,social_orientation,reward_preference,social_sharing_propensity,participation_barrier,creative_motivation,art_forms_interest,experiences_tried,product_interest,preferred_visit_time,instagram_influence_score,companion_type,gifting_frequency,travel_tolerance,preferred_pod_location,session_wtp,session_wtp_numeric,monthly_art_spend,discount_preference,price_sensitivity_score,tech_comfort_score,acquisition_source,competitive_substitute,visit_frequency_intent,recommend_likelihood,aura_interest_label,art_watercolour,art_acrylic,art_mandala,art_fluid_pour,art_sketching,art_digital_art,art_indian_classical,art_resin,art_pottery,art_calligraphy,exp_art_workshop,exp_gaming_zone,exp_escape_room,exp_cooking_class,exp_pottery_studio,exp_music_dance,exp_yoga_wellness,exp_vr_experience,prod_session_kit,prod_mandala_kit,prod_heritage_kit,prod_fluid_kit,prod_watercolour_set,prod_sketchbook,prod_resin_kit,prod_monthly_box,prod_gift_bundle,prod_app_sub,wknd_mall_shopping,wknd_gaming,wknd_fitness,wknd_movies_ott,wknd_art_craft,wknd_music,wknd_dining_out,wknd_travel,wknd_reading,wknd_socialising,credential_motivation,motivation_type,community_feature_appeal,subscription_wtp,subscription_wtp_numeric,artbox_wtp,artbox_wtp_numeric,purchase_style,session_format_preference,preferred_session_duration,tech_comfort_score_s2,concept_nps_score,top_valued_feature,gifting_intent,open_conversion_requirement,referral_propensity,subscription_intent_label
AURA_0037,18_24,Male,Other_T3,Tier3,Salaried_IT,50k_1L,75000,Marathi,3700,3_5,Occasionally,Instagram|Pinterest|YouTube,Art_Craft|Dining_Out|Gaming,Fully_Independent,Curious_Beginner,Want_To_Be,Unsure,Ambivert,Delayed,Definitely_Post,Too_Expensive,Social_Fun,Mandala|Watercolour,Cooking_Class|Escape_Room|None|Yoga_Wellness,Monthly_Box|Watercolour_Set,Evening|Morning,5,Family_Kids,Rarely,30min,Office_Campus,400_700,797,0,Monthly_Pass,3,5,Google_Search,Home_OTT,Once_month,7,Interested,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,LinkedIn_Only,Intrinsic_Skill,Yes_Somewhat,199_349,274,Below_299,199,Planned,Meditative,60_min,5,8,Indian_Art_Content,Probably,"I want to learn Madhubani properly, not just doodle",No,Try_Free_Trial
AURA_0038,18_24,Male,Kolkata,Tier1,Self_Employed,Above_2L,300000,Bengali,20000,6_plus,2_3_month,LinkedIn|Reels_Shorts,Gaming|Movies_OTT|Socialising|Travel,Fully_Independent,Curious_Beginner,Somewhat_Creative,Unsure,Extrovert,Delayed,Probably_Post,No_Barrier,Stress_Relief,Acrylic|Fluid_Pour|Mandala|Pottery,Art_Workshop,Fluid_Kit|Gift_Bundle|Heritage_Kit|Session_Kit|Watercolour_Set,Evening,4,Family_Kids,Never,60min,Cafe_CoWork,Above_1200,1690,4000,Group_Discount,2,3,,Mall_Walk,Once_month,6,Interested,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,Strong_Yes,Social_Content,Neutral,349_499,424,Below_299,199,Social_Proof,Guided_Stepwise,20_min,2,10,Supply_Quality,,Clean and hygienic environment is non-negotiable,Definitely,Try_Free_Trial
AURA_0041,18_24,Female,Jaipur,Tier2,Salaried_IT,Above_2L,300000,Bilingual,15100,1_2,2_3_month,Instagram|Reels_Shorts|YouTube,Art_Craft|Dining_Out|Gaming|Socialising,Fully_Independent,Complete_Beginner,Want_To_Be,Fixed,Extrovert,Both,Definitely_Post,No_Guidance,Social_Fun,Watercolour,Cooking_Class|Escape_Room|VR_Experience,App_Sub|Fluid_Kit|Gift_Bundle|Resin_Kit|Session_Kit,Weekend_Only,4,Solo,Occasionally,Walking_5min,Standalone_Studio,700_1200,1130,3500,Group_Discount,1,4,Corporate_HR,Mall_Walk,Once_Try,5,Maybe,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,Strong_Yes,Quality_Time,Yes_Strongly,99_199,149,Below_299,199,Impulse,Guided_Freestyle,45_min,4,6,Community_Gallery,Definitely,"The pod should feel like a premium spa, not a DIY store",Probably,Try_Free_Trial
AURA_0042,25_34,Female,Mumbai,Tier1,Salaried_IT,50k_1L,75000,Marathi,5300,3_5,Once_month,Instagram|Pinterest|YouTube,Gaming|Movies_OTT|Socialising,Fully_Independent,Casual_Hobbyist,Somewhat_Creative,Unsure,Introvert,Both,Probably_Post,Too_Expensive,Stress_Relief,Digital_Art|Fluid_Pour|Indian_Classical|Resin,Cooking_Class|Gaming_Zone|Yoga_Wellness,Fluid_Kit|Watercolour_Set,Flexible|Lunch,4,Friends,Frequently,30min,Mall,700_1200,965,0,Monthly_Pass,3,4,WhatsApp,Multiplex,Once_month,8,Interested,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Not_Motivated,Wellness,Yes_Strongly,349_499,424,299_499,399,Planned,Guided_Freestyle,90_min,5,10,,Probably,I'd love a date night version with my partner,Probably,Try_Free_Trial
AURA_0044,45_54,Male,Chennai,Tier1,Salaried_NonIT,1L_2L,150000,English,5500,0,Once_month,LinkedIn|None|YouTube,Dining_Out|Mall_Shopping,Mention_After,Casual_Hobbyist,Somewhat_Creative,Unsure,Ambivert,Instant,Close_Circle,No_Time,Social_Fun,Acrylic,Music_Dance|VR_Experience,App_Sub|Gift_Bundle|Heritage_Kit|Session_Kit|Watercolour_Set,Flexible|Weekend_Only,2,Colleagues,,Walking_5min,Airport_Hotel,200_400,360,0,First_Free,2,2,Word_of_Mouth,Cafe_Chill,Weekly,5,Interested,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,Strong_Yes,Status_Signal,Yes_Strongly,199_349,274,499_799,649,Offer_Driven,Meditative,90_min,2,8,Supply_Quality,Maybe,"The pod should feel like a premium spa, not a DIY store",Probably,Subscribe_Immediately
AURA_0045,18_24,Female,Delhi_NCR,Tier1,Salaried_IT,1L_2L,150000,,14800,3_5,Rarely,Instagram|None,Dining_Out|Fitness|Travel,Mention_After,Regular_Hobbyist,Somewhat_Creative,Growth,Ambivert,Instant,Definitely_Post,No_Barrier,Skill_Building,Calligraphy|Fluid_Pour|Indian_Classical,Art_Workshop|Cooking_Class|Gaming_Zone,Fluid_Kit|Resin_Kit,Flexible|Morning|Weekend_Only,5,Solo,Occasionally,60min,Mall,400_700,904,,Group_Discount,2,4,Instagram,Home_OTT,Occasionally,9,Interested,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Strong_Yes,Status_Signal,Yes_Strongly,349_499,424,No_Box,0,Planned,Challenge_Mode,60_min,4,8,AI_Coaching,Probably,Location in Phoenix Mall Wakad would be perfect,Probably,Pay_Per_Session
AURA_0046,25_34,Female,Delhi_NCR,Tier1,Self_Employed,25k_50k,37500,English,3000,6_plus,Once_month,Instagram|LinkedIn|YouTube,Gaming|Mall_Shopping|Movies_OTT|Socialising|Travel,Peer_Influenced,Advanced,Somewhat_Creative,Fixed,Ambivert,Both,Probably_Post,Social_Anxiety,Social_Fun,Acrylic|Fluid_Pour|Indian_Classical|Mandala|Sketching,Escape_Room|Music_Dance|Yoga_Wellness,Heritage_Kit|Resin_Kit|Session_Kit|Sketchbook|Watercolour_Set,Lunch|Morning|Weekend_Only,4,Solo,Occasionally,15min,Office_Campus,700_1200,1247,1250,Group_Discount,4,4,Mall_Display,Home_OTT,2_3_month,7,Interested,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,Moderate,Intrinsic_Skill,Yes_Strongly,Below_99,60,499_799,649,Offer_Driven,Guided_Freestyle,90_min,4,10,Indian_Art_Content,Probably,Integration with Instagram for direct sharing would be amazing,No,Not_Interested_Sub
AURA_0047,18_24,Male,Mumbai,Tier1,Student,25k_50k,37500,Marathi,2300,6_plus,Once_month,Instagram|YouTube,Fitness|Gaming|Mall_Shopping,Peer_Influenced,Curious_Beginner,Want_To_Be,Growth,Ambivert,Delayed,Probably_Post,Too_Expensive,Stress_Relief,Watercolour,Gaming_Zone|Music_Dance|Yoga_Wellness,App_Sub|Fluid_Kit|Sketchbook,Afternoon|Flexible|Morning,4,Friends,Occasionally,30min,Cafe_CoWork,Below_200,337,0,First_Free,5,4,Word_of_Mouth,Mall_Walk,2_3_month,7,Interested,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Not_Motivated,Status_Signal,No,199_349,274,No_Box,0,Planned,Guided_Stepwise,20_min,5,9,Pod_Aesthetics,Probably,Need to support Hindi language tutorials,Definitely,Subscribe_Immediately
AURA_0048,25_34,Female,Hyderabad,Tier1,Salaried_NonIT,Below_25k,15000,Telugu,1800,1_2,Occasionally,Instagram|Pinterest|Reels_Shorts,Dining_Out|Gaming|Travel,Fully_Independent,Regular_Hobbyist,Somewhat_Creative,Growth,Extrovert,Both,Close_Circle,No_Guidance,Skill_Building,Acrylic|Fluid_Pour|Mandala,VR_Experience|Yoga_Wellness,Mandala_Kit,Evening|Weekend_Only,3,Friends,Never,30min,Standalone_Studio,Below_200,244,500,Bundle_Pack,5,3,Other,Home_OTT,Once_month,7,Interested,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,LinkedIn_Only,Social_Content,Neutral,199_349,274,499_799,649,Planned,Guided_Freestyle,90_min,4,8,Community_Gallery,Maybe,Need to support Hindi language tutorials,Definitely,Subscribe_Immediately
AURA_0050,18_24,Male,Mumbai,Tier1,Creative_Pro,25k_50k,37500,Bilingual,3800,0,Rarely,Instagram|YouTube,Dining_Out|Socialising,Consult_Partner,Regular_Hobbyist,Somewhat_Creative,Growth,Introvert,Both,Probably_Post,No_Guidance,Pure_Curiosity,Acrylic|Fluid_Pour|Watercolour,Gaming_Zone|Music_Dance|Pottery_Studio|VR_Experience,Watercolour_Set,Evening|Morning|Weekend_Only,4,Colleagues,Occasionally,60min,Standalone_Studio,200_400,319,750,,4,4,Instagram,Multiplex,2_3_month,7,Interested,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Not_Motivated,Intrinsic_Skill,Yes_Somewhat,Below_99,60,299_499,399,Offer_Driven,Challenge_Mode,45_min,4,10,AI_Coaching,Probably,"I want to learn Madhubani properly, not just doodle",Probably,Not_Interested_Sub
AURA_0051,55_plus,Male,Kochi,Tier2,Creative_Pro,Below_25k,15000,Kannada,1000,0,Occasionally,None,,Fully_Independent,Regular_Hobbyist,Somewhat_Creative,Unsure,Introvert,Instant,Keep_Private,Too_Expensive,Skill_Building,Fluid_Pour|Indian_Classical|Resin|Sketching,Pottery_Studio,Fluid_Kit|Resin_Kit,Evening|Flexible|Morning,1,Partner,Never,60min,Standalone_Studio,200_400,358,500,Bundle_Pack,5,3,,Cafe_Chill,Once_Try,8,Interested,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,Moderate,Social_Content,Neutral,Below_99,60,799_1199,999,Planned,Guided_Stepwise,60_min,4,9,Pod_Aesthetics,Definitely,Would love a monthly challenge or competition,Probably,Not_Interested_Sub
AURA_0053,45_54,Male,Ahmedabad,Tier1,Business_Owner,Above_2L,300000,Marathi,30000,6_plus,Weekly,None,Fitness|Gaming|Socialising,Peer_Influenced,Curious_Beginner,Want_To_Be,Unsure,Introvert,Delayed,Probably_Post,No_Guidance,Pure_Curiosity,Fluid_Pour|Indian_Classical|Resin|Watercolour,Art_Workshop|Cooking_Class|Gaming_Zone,Gift_Bundle|Monthly_Box|Session_Kit,Lunch,2,Colleagues,Occasionally,15min,Airport_Hotel,700_1200,879,0,Bundle_Pack,2,3,,Cafe_Chill,2_3_month,9,Interested,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,Moderate,Quality_Time,Neutral,Above_499,599,No_Box,0,Impulse,Challenge_Mode,60_min,3,7,Skill_Progress,Probably,Price must be under 500 for me to try it first,Probably,Try_Free_Trial
AURA_0054,45_54,Female,Hyderabad,Tier1,Self_Employed,1L_2L,150000,English,13400,1_2,Rarely,Instagram,Art_Craft|Dining_Out|Gaming|Music|Socialising,Mention_After,Curious_Beginner,Somewhat_Creative,Growth,Ambivert,Both,Definitely_Post,No_Barrier,,Fluid_Pour|Indian_Classical|Resin|Watercolour,Yoga_Wellness,Fluid_Kit|Gift_Bundle|Heritage_Kit|Mandala_Kit|Session_Kit,Weekend_Only,3,Family_Kids,Occasionally,15min,College_Campus,Above_1200,1359,0,No_Discount,2,4,Other,Gaming,Unlikely,6,Interested,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,Not_Motivated,Social_Content,Neutral,349_499,424,799_1199,999,Social_Proof,Guided_Stepwise,60_min,5,10,Community_Gallery,Maybe,I'd love a date night version with my partner,Definitely,Subscribe_Immediately
AURA_0055,25_34,Female,Kolkata,Tier1,Creative_Pro,1L_2L,150000,Hindi,8600,6_plus,2_3_month,LinkedIn|Pinterest|YouTube,Dining_Out|Movies_OTT|Music|Socialising|Travel,Fully_Independent,Advanced,Am_Creative,Fixed,Ambivert,Instant,Close_Circle,No_Time,Stress_Relief,Digital_Art|Mandala|Resin|Watercolour,None|Pottery_Studio|VR_Experience,App_Sub|Gift_Bundle|Heritage_Kit|Watercolour_Set,Afternoon|Lunch,4,Family_Kids,Occasionally,30min,Standalone_Studio,400_700,710,0,First_Free,3,4,,Multiplex,Weekly,8,Interested,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,Not_Motivated,Intrinsic_Skill,Yes_Somewhat,349_499,424,No_Box,0,Planned,Challenge_Mode,90_min,3,7,AI_Coaching,Maybe,Would love a monthly challenge or competition,Maybe,Try_Free_Trial
AURA_0057,18_24,Male,Ahmedabad,Tier1,Student,Below_25k,15000,,800,0,Once_month,Reels_Shorts|YouTube,Art_Craft|Fitness|Movies_OTT|Socialising|Travel,Fully_Independent,Casual_Hobbyist,Somewhat_Creative,Growth,Introvert,Both,Probably_Post,Too_Expensive,Pure_Curiosity,Calligraphy,Art_Workshop|Gaming_Zone|Music_Dance|VR_Experience,Gift_Bundle|Resin_Kit|Session_Kit|Watercolour_Set,Afternoon|Evening|Flexible,5,Friends,Occasionally,60min,College_Campus,200_400,394,,Monthly_Pass,5,4,Word_of_Mouth,Another_Workshop,Once_month,8,Interested,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,Strong_Yes,Wellness,Yes_Somewhat,99_199,149,No_Box,0,Offer_Driven,Guided_Freestyle,60_min,5,9,Pod_Aesthetics,,Kids mode is a must for my family visits,Definitely,Pay_Per_Session
AURA_0058,18_24,Male,Bengaluru,Tier1,Student,Below_25k,15000,Hindi,1300,0,Occasionally,Instagram|None|Pinterest,Gaming|Music|Socialising,Consult_Partner,Casual_Hobbyist,Want_To_Be,Growth,Introvert,Both,Probably_Post,No_Time,Skill_Building,Mandala|Resin|Sketching,Cooking_Class|None|VR_Experience,Resin_Kit|Session_Kit|Watercolour_Set,Afternoon|Flexible|Weekend_Only,5,Friends,Rarely,15min,Standalone_Studio,200_400,474,0,Bundle_Pack,5,5,Instagram,Cafe_Chill,Once_Try,7,Interested,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,Moderate,Intrinsic_Skill,Yes_Strongly,349_499,424,No_Box,0,Offer_Driven,Guided_Freestyle,60_min,4,10,Pod_Aesthetics,Probably,Location in Phoenix Mall Wakad would be perfect,No,Pay_Per_Session
AURA_0059,Under_18,Female,Lucknow,Tier2,Business_Owner,25k_50k,37500,English,900,3_5,Once_month,Instagram|LinkedIn|YouTube,Dining_Out|Fitness|Movies_OTT,Fully_Independent,Complete_Beginner,Want_To_Be,Growth,Extrovert,Both,Close_Circle,No_Guidance,Stress_Relief,Mandala|Sketching,Cooking_Class|Escape_Room|Music_Dance|Yoga_Wellness,Fluid_Kit|Gift_Bundle|Resin_Kit|Session_Kit,Afternoon,4,Friends,Rarely,No_Limit,Cafe_CoWork,200_400,181,0,Group_Discount,5,4,Other,Mall_Walk,Once_month,6,Interested,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,Strong_Yes,Intrinsic_Skill,Yes_Somewhat,99_199,149,Below_299,199,Impulse,Guided_Stepwise,60_min,5,10,Community_Gallery,Maybe,The artwork should be worth showing — printable quality,Maybe,Not_Interested_Sub
AURA_0060,18_24,Female,Other_T3,Tier3,Self_Employed,50k_1L,75000,English,3000,3_5,Rarely,Instagram|Reels_Shorts,Art_Craft|Dining_Out|Socialising|Travel,Consult_Partner,Casual_Hobbyist,Somewhat_Creative,Unsure,Ambivert,Delayed,Probably_Post,No_Guidance,Pure_Curiosity,Digital_Art|Indian_Classical|Resin|Watercolour,None,Monthly_Box|Resin_Kit,Afternoon|Evening|Weekend_Only,4,Family_Kids,Never,60min,Office_Campus,700_1200,1221,2000,Monthly_Pass,4,4,,Cafe_Chill,Once_Try,7,Interested,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,LinkedIn_Only,Wellness,Yes_Strongly,99_199,149,Below_299,199,Impulse,Guided_Freestyle,20_min,3,7,Indian_Art_Content,Definitely,Location in Phoenix Mall Wakad would be perfect,No,Try_Free_Trial
AURA_0061,25_34,Male,Mumbai,Tier1,Salaried_NonIT,50k_1L,75000,Hindi,6700,3_5,Rarely,None,Art_Craft|Fitness|Mall_Shopping|Movies_OTT|Reading,Mention_After,Curious_Beginner,Somewhat_Creative,Unsure,Ambivert,Both,Keep_Private,Social_Anxiety,Content_Creation,Indian_Classical|Mandala,Art_Workshop|Gaming_Zone|Music_Dance|Yoga_Wellness,App_Sub,Afternoon|Evening,3,Friends,Occasionally,No_Limit,College_Campus,200_400,456,0,No_Discount,3,3,Google_Search,,Weekly,7,Interested,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,LinkedIn_Only,Social_Content,,349_499,424,499_799,649,Planned,Challenge_Mode,20_min,4,8,AI_Coaching,No,"I want to learn Madhubani properly, not just doodle",Probably,Try_Free_Trial
AURA_0066,25_34,Female,Bengaluru,Tier1,Business_Owner,Below_25k,15000,Hindi,1400,1_2,Rarely,Instagram|Pinterest|Reels_Shorts,Gaming|Reading,Consult_Partner,Curious_Beginner,Somewhat_Creative,Growth,Introvert,Delayed,Close_Circle,No_Time,Social_Fun,Fluid_Pour,Cooking_Class|Gaming_Zone|Pottery_Studio,Fluid_Kit|Session_Kit|Sketchbook,Lunch,3,Depends,Frequently,15min,Mall,700_1200,866,,Monthly_Pass,4,4,WhatsApp,Home_OTT,Once_month,7,Interested,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Strong_Yes,Social_Content,Yes_Somewhat,99_199,149,499_799,649,Social_Proof,Challenge_Mode,20_min,5,9,AI_Coaching,Definitely,I want to see my progress visually tracked over time,Maybe,Pay_Per_Session
AURA_0067,18_24,Male,Bengaluru,Tier1,Student,25k_50k,37500,Hindi,2100,3_5,2_3_month,YouTube,Dining_Out|Fitness|Gaming|Mall_Shopping|Music,Fully_Independent,Curious_Beginner,Want_To_Be,Fixed,Introvert,Delayed,Definitely_Post,No_Guidance,Social_Fun,Acrylic|Fluid_Pour|Indian_Classical|Mandala,Cooking_Class|Escape_Room|Gaming_Zone|Music_Dance,Heritage_Kit|Mandala_Kit|Session_Kit,Evening,5,Friends,Occasionally,30min,Cafe_CoWork,400_700,2614,0,Festival_Offer,4,4,Word_of_Mouth,Home_OTT,2_3_month,5,Interested,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,LinkedIn_Only,Quality_Time,Neutral,199_349,274,299_499,399,Impulse,Guided_Stepwise,60_min,4,7,Pod_Aesthetics,Probably,I'd love a date night version with my partner,No,Try_Free_Trial
AURA_0068,35_44,Male,Other_T3,Tier3,Salaried_NonIT,25k_50k,37500,Telugu,1900,1_2,Occasionally,LinkedIn|None|Reels_Shorts,Art_Craft|Fitness|Gaming,Fully_Independent,Casual_Hobbyist,Want_To_Be,Growth,Extrovert,Both,Close_Circle,No_Time,Social_Fun,Acrylic,Pottery_Studio,Monthly_Box|Resin_Kit|Sketchbook|Watercolour_Set,Afternoon|Evening,2,Solo,Occasionally,15min,Mall,200_400,296,0,Group_Discount,4,3,Word_of_Mouth,Cafe_Chill,Occasionally,9,Maybe,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,Moderate,Intrinsic_Skill,Yes_Strongly,199_349,274,799_1199,999,Social_Proof,Meditative,90_min,4,5,Pod_Aesthetics,Maybe,Location in Phoenix Mall Wakad would be perfect,No,Subscribe_Immediately
AURA_0069,18_24,Male,Pune,Tier1,Student,25k_50k,37500,Hindi,3400,3_5,Rarely,LinkedIn,Gaming|Reading|Travel,Mention_After,Regular_Hobbyist,Am_Creative,Unsure,Ambivert,Delayed,Probably_Post,No_Barrier,Social_Fun,Digital_Art|Fluid_Pour|Resin|Sketching|Watercolour,Art_Workshop|Gaming_Zone|VR_Experience|Yoga_Wellness,Heritage_Kit|Resin_Kit,Afternoon|Weekend_Only,5,Solo,Never,60min,College_Campus,200_400,661,1500,Festival_Offer,3,5,WhatsApp,Multiplex,2_3_month,7,Interested,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,Strong_Yes,Wellness,No,99_199,149,299_499,399,Impulse,Meditative,45_min,5,8,AI_Coaching,Definitely,Need to support Hindi language tutorials,Definitely,Try_Free_Trial
AURA_0070,55_plus,Male,Ahmedabad,Tier1,Self_Employed,50k_1L,75000,Marathi,9900,1_2,Rarely,Instagram|LinkedIn|None,Dining_Out|Mall_Shopping|Music,Fully_Independent,Curious_Beginner,Somewhat_Creative,Growth,Extrovert,Instant,Definitely_Post,No_Time,,Indian_Classical|Mandala|Pottery|Sketching|Watercolour,Cooking_Class|Escape_Room|Gaming_Zone|VR_Experience,Heritage_Kit|Monthly_Box|Session_Kit|Sketchbook,Evening,2,Solo,Rarely,15min,Mall,700_1200,1179,0,No_Discount,3,3,Other,Home_OTT,Weekly,7,Interested,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,Strong_Yes,Wellness,Neutral,Below_99,60,799_1199,999,Offer_Driven,Guided_Freestyle,20_min,2,10,Indian_Art_Content,Probably,The AI coaching should feel like a real teacher,Probably,Not_Interested_Sub
AURA_0071,35_44,Female,Mumbai,Tier1,Homemaker,25k_50k,37500,Bilingual,3300,0,Rarely,Instagram|LinkedIn|Reels_Shorts,Art_Craft|Dining_Out|Gaming|Mall_Shopping|Music,Mention_After,Curious_Beginner,Want_To_Be,Growth,Ambivert,Both,Definitely_Post,Social_Anxiety,,Fluid_Pour,Cooking_Class|Gaming_Zone|VR_Experience,App_Sub|Gift_Bundle|Mandala_Kit,Afternoon|Evening|Morning,3,Partner,Occasionally,60min,College_Campus,200_400,242,500,First_Free,4,2,Mall_Display,Mall_Walk,Once_month,5,Interested,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,Strong_Yes,Intrinsic_Skill,No,199_349,274,Below_299,199,Impulse,Meditative,60_min,3,8,AI_Coaching,No,Need to support Hindi language tutorials,Probably,Try_Free_Trial
AURA_0073,Under_18,Male,Chennai,Tier1,Student,25k_50k,37500,English,1600,6_plus,Weekly,YouTube,Dining_Out|Fitness|Mall_Shopping|Movies_OTT|Music,Mention_After,Curious_Beginner,Want_To_Be,Growth,Introvert,Both,Keep_Private,No_Guidance,Stress_Relief,Acrylic|Fluid_Pour|Mandala|Watercolour,Art_Workshop,Monthly_Box|Resin_Kit|Session_Kit,Afternoon|Weekend_Only,4,Friends,Occasionally,30min,College_Campus,200_400,438,500,,3,5,WhatsApp,Multiplex,Weekly,5,Interested,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,Moderate,Wellness,Yes_Somewhat,99_199,149,299_499,399,Impulse,Guided_Stepwise,60_min,4,10,Pod_Aesthetics,Maybe,Kids mode is a must for my family visits,Definitely,Try_Free_Trial
AURA_0074,35_44,Female,Chennai,Tier1,Self_Employed,1L_2L,150000,,6500,3_5,Once_month,Reels_Shorts,Fitness|Gaming|Movies_OTT|Socialising,Fully_Independent,Casual_Hobbyist,Want_To_Be,Unsure,Extrovert,Both,Probably_Post,No_Guidance,Content_Creation,Mandala|Sketching|Watercolour,Gaming_Zone,Gift_Bundle|Heritage_Kit|Watercolour_Set,Afternoon|Flexible,3,Partner,Never,30min,Standalone_Studio,700_1200,1320,1500,No_Discount,3,3,Instagram,Mall_Walk,Occasionally,9,Interested,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,Not_Motivated,Social_Content,Yes_Strongly,Above_499,599,299_499,399,Planned,Challenge_Mode,60_min,4,9,AI_Coaching,Maybe,Integration with Instagram for direct sharing would be amazing,Maybe,Subscribe_Immediately
AURA_0075,35_44,Female,Pune,Tier1,Salaried_NonIT,1L_2L,150000,English,5600,1_2,Occasionally,Instagram|YouTube,Gaming|Reading|Socialising,Fully_Independent,Casual_Hobbyist,Am_Creative,Growth,Ambivert,Instant,Probably_Post,Too_Expensive,Professional_Growth,Fluid_Pour|Mandala|Sketching,Escape_Room|None|Pottery_Studio|Yoga_Wellness,App_Sub,Evening|Flexible,3,Family_Kids,Rarely,30min,Mall,Below_200,81,0,First_Free,2,3,Corporate_HR,Gaming,Once_Try,9,Maybe,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,Strong_Yes,Wellness,Yes_Somewhat,Above_499,599,,649,Social_Proof,Guided_Freestyle,60_min,4,6,Supply_Quality,Maybe,Corporate team building package must have good group pricing,Definitely,Subscribe_Immediately
